"ORIGIN","DEST",
"ATL","TPA",
"ATL","SLC",
"ATL","MSP",
"ATL","HNL",
"ATL","LAX",
"ATL","FLL",
"ATL","PHX",
"ATL","JFK",
"ATL","RSW",
"ATL","MCO",
"ATL","TPA",
"ATL","SLC",
"ATL","LAS",
"ATL","JAX",
"ATL","MSP",
"ATL","FLL",
"ATL","MCO",
"ATL","BNA",
"ATL","CLT",
"ATL","IAH",
"ATL","IAD",
"ATL","DFW",
"ATL","IAD",
"ATL","CLE",
"ATL","DTW",
"ATL","IAH",
"ATL","EWR",
"ATL","TPA",
"ATL","LAS",
"ATL","BWI",
"ATL","MSP",
"ATL","PHL",
"ATL","MSY",
"ATL","DFW",
"ATL","LAX",
"ATL","FLL",
"ATL","BOS",
"ATL","MCO",
"ATL","FLL",
"ATL","DTW",
"ATL","ORD",
"ATL","EWR",
"ATL","TPA",
"ATL","LAS",
"ATL","MSP",
"ATL","PHL",
"ATL","DFW",
"ATL","LAX",
"ATL","FLL",
"ATL","CLE",
"ATL","DTW",
"ATL","IAH",
"ATL","EWR",
"ATL","TPA",
"ATL","LAS",
"ATL","BWI",
"ATL","MSY",
"ATL","LAX",
"ATL","FLL",
"ATL","MCO",
"ATL","CVG",
"ATL","JFK",
"ATL","RFD",
"ATL","CVG",
"ATL","JFK",
"ATL","SJU",
"ATL","DEN",
"ATO","BUF",
"ATO","MQY",
"ATT","BET",
"ATT","KUK",
"ATT","NUP",
"ATT","BET",
"ATT","BET",
"ATT","BET",
"ATT","BET",
"ATT","KUK",
"ATT","NUP",
"ATT","KSM",
"ATT","BET",
"ATT","KUK",
"ATT","NUP",
"ATT","BET",
"ATT","BET",
"ATT","KSM",
"ATT","BET",
"ATT","KSM",
"ATT","NUP",
"ATW","MKE",
"ATW","MSN",
"ATW","LAS",
"ATW","PGD",
"ATW","SFB",
"ATW","LAS",
"ATW","PGD",
"ATW","AZA",
"ATW","BNA",
"ATW","PIE",
"ATW","DTW",
"ATW","MSP",
"ATW","CLT",
"ATW","ORD",
"ATW","MSP",
"ATW","ATL",
"ATW","DTW",
"ATW","MSP",
"ATW","ORD",
"ATY","ORD",
"ATY","DEN",
"AUG","BOS",
"AUK","EMK",
"AUK","KOT",
"AUK","SXP",
"AUK","BET",
"AUK","EMK",
"AUK","SXP",
"AUK","BET",
"AUK","EMK",
"AUK","MOU",
"AUK","EMK",
"AUK","EMK",
"AUK","KSM",
"AUK","SXP",
"AUO","LEX",
"AUS","HRL",
"AUS","STL",
"AUS","ELP",
"AUS","TPA",
"AUS","DEN",
"AUS","LAS",
"AUS","OAK",
"AUS","SAN",
"AUS","BWI",
"AUS","ABQ",
"AUS","DAL",
"AUS","HOU",
"AUS","MSY",
"AUS","BNA",
"AUS","ATL",
"AUS","LAX",
"AUS","PHX",
"AUS","MDW",
"AUS","LGB",
"AUS","MCO",
"AUS","STL",
"AUS","ELP",
"AUS","SMF",
"AUS","TPA",
"AUS","DEN",
"AUS","SLC",
"AUS","LAS",
"AUS","OAK",
"AUS","SAN",
"AUS","BWI",
"AUS","AMA",
"AUS","ABQ",
"AUS","IND",
"AUS","DAL",
"AUS","RDU",
"AUS","HOU",
"AUS","MSY",
"AUS","BNA",
"AUS","ATL",
"AUS","LAX",
"AUS","SJC",
"AUS","FLL",
"AUS","PHX",
"AUS","MDW",
"AUS","MCI",
"AUS","LGB",
"AUS","DCA",
"AUS","MCO",
"AUS","HRL",
"AUS","DEN",
"AUS","MCO",
"AUS","DEN",
"AUS","LAS",
"AUS","MCO",
"AUS","SJT",
"AUS","AFW",
"AUS","BWD",
"AUS","ELP",
"AUS","MEM",
"AUS","ELP",
"AUS","MEM",
"AUS","MEM",
"AUS","LAS",
"AUS","ABQ",
"AUS","CVG",
"AUS","TYS",
"AUS","MEM",
"AUS","STL",
"AUS","MSP",
"AUS","LAX",
"AUS","SJC",
"AUS","SFO",
"AUS","DFW",
"AUS","SDF",
"AUS","DFW",
"AUS","SDF",
"AUS","BOS",
"AUS","JFK",
"AUS","EWR",
"AUS","LAX",
"AUS","FLL",
"AUS","BOS",
"AUS","JFK",
"AUS","MCO",
"AUS","SCK",
"AUS","VNY",
"AUS","OPF",
"AUS","MIA",
"AUS","ORD",
"AUS","EWR",
"AUS","IAD",
"AUS","ORD",
"AUS","EWR",
"AUS","ORD",
"AUS","IAH",
"AUS","EWR",
"AUS","DEN",
"AUS","IAD",
"AUS","ORD",
"AUS","IAH",
"AUS","ORD",
"AUS","IAH",
"AUS","EWR",
"AUS","DEN",
"AUS","IAD",
"AUS","SFO",
"AUS","ORD",
"AUS","IAH",
"AUS","EWR",
"AUS","DEN",
"AUS","LAX",
"AUS","SJC",
"AUS","SFO",
"AUS","ORD",
"AUS","IAH",
"AUS","EWR",
"AUS","DEN",
"AUS","IAH",
"AUS","IAH",
"AUS","IAH",
"AUS","MIA",
"AUS","DFW",
"AUS","PHX",
"AUS","ORD",
"AUS","CLT",
"AUS","DFW",
"AUS","PHX",
"AUS","DFW",
"AUS","LAX",
"AUS","PHX",
"AUS","ORD",
"AUS","CLT",
"AUS","PHX",
"AUS","DFW",
"AUS","ORD",
"AUS","SEA",
"AUS","SEA",
"AUS","SEA",
"AUS","IAH",
"AUS","MHK",
"AUS","SAN",
"AUS","SLC",
"AUS","LAX",
"AUS","DTW",
"AUS","SLC",
"AUS","MSP",
"AUS","SEA",
"AUS","ATL",
"AUS","LAX",
"AUS","ATL",
"AUS","SLC",
"AUS","ATL",
"AUS","SLC",
"AUS","DTW",
"AUS","SLC",
"AUS","LAX",
"AUS","JFK",
"AUS","IAH",
"AUS","IAD",
"AUS","DFW",
"AUS","EWR",
"AUS","LAS",
"AUS","BNA",
"AUS","LAX",
"AUS","FLL",
"AUS","MCO",
"AUS","FLL",
"AUS","LAS",
"AUS","LAX",
"AUS","FLL",
"AUS","MCO",
"AUS","CVG",
"AUS","HRL",
"AUS","DFW",
"AUS","BDL",
"AUS","ILN",
"AUS","CVG",
"AUS","DEN",
"AUS","LAS",
"AVL","SFB",
"AVL","EWR",
"AVL","PGD",
"AVL","BWI",
"AVL","SFB",
"AVL","HOU",
"AVL","PIE",
"AVL","FLL",
"AVL","BOS",
"AVL","SRQ",
"AVL","PBI",
"AVL","CLT",
"AVL","PHL",
"AVL","CLT",
"AVL","ATL",
"AVL","ATL",
"AVL","CLT",
"AVL","ORD",
"AVL","IAD",
"AVL","DFW",
"AVP","ORD",
"AVP","CLT",
"AVP","CLT",
"AVP","ORD",
"AVP","IAD",
"AZA","CVG",
"AZA","BOI",
"AZA","MLI",
"AZA","GFK",
"AZA","LAS",
"AZA","MOT",
"AZA","RDM",
"AZA","SGF",
"AZA","BLI",
"AZA","FAR",
"AZA","OGD",
"AZA","SCK",
"AZA","CVG",
"AZA","BIS",
"AZA","FWA",
"AZA","BOI",
"AZA","MLI",
"AZA","PIA",
"AZA","SMX",
"AZA","RAP",
"AZA","GFK",
"AZA","OMA",
"AZA","LAS",
"AZA","OAK",
"AZA","PVU",
"AZA","BLV",
"AZA","STC",
"AZA","EUG",
"AZA","MOT",
"AZA","CID",
"AZA","RDM",
"AZA","SGF",
"AZA","GJT",
"AZA","IDA",
"AZA","GTF",
"AZA","PSC",
"AZA","GRI",
"AZA","BLI",
"AZA","ATW",
"AZA","FAR",
"AZA","MSO",
"AZA","SBN",
"AZA","BIL",
"AZA","RFD",
"AZA","OGD",
"AZA","BZN",
"AZA","FCA",
"AZA","ICT",
"AZA","XNA",
"AZA","FSD",
"AZA","DSM",
"AZA","GRR",
"AZA","SCK",
"AZA","PHX",
"AZA","OKC",
"AZO","ORD",
"AZO","DTW",
"AZO","DTW",
"AZO","MSP",
"AZO","ORD",
"B21","EWB",
"BCT","FLL",
"BCT","FLL",
"BCT","OPF",
"BCT","HPN",
"BCT","HPN",
"BCT","TEB",
"BCT","UGN",
"BCT","HPN",
"BDL","CVG",
"BDL","MDT",
"BDL","ROC",
"BDL","TPA",
"BDL","BWI",
"BDL","MDW",
"BDL","MCO",
"BDL","STL",
"BDL","TPA",
"BDL","BWI",
"BDL","MDW",
"BDL","RSW",
"BDL","MCO",
"BDL","MCO",
"BDL","MCO",
"BDL","EWR",
"BDL","MEM",
"BDL","MHT",
"BDL","BDR",
"BDL","MEM",
"BDL","MEM",
"BDL","IND",
"BDL","TYS",
"BDL","ORD",
"BDL","ORD",
"BDL","EWR",
"BDL","GSP",
"BDL","BOS",
"BDL","SDF",
"BDL","CLE",
"BDL","ALB",
"BDL","SBN",
"BDL","RFD",
"BDL","PHL",
"BDL","PVD",
"BDL","DTW",
"BDL","EWR",
"BDL","MDT",
"BDL","GYY",
"BDL","SDF",
"BDL","FLL",
"BDL","PBI",
"BDL","TPA",
"BDL","LAS",
"BDL","LAX",
"BDL","FLL",
"BDL","SJU",
"BDL","SFO",
"BDL","RSW",
"BDL","MCO",
"BDL","PBI",
"BDL","TPA",
"BDL","MCO",
"BDL","PBI",
"BDL","CVG",
"BDL","SFO",
"BDL","AFW",
"BDL","MIA",
"BDL","ORD",
"BDL","CLT",
"BDL","PHL",
"BDL","DEN",
"BDL","ORD",
"BDL","DEN",
"BDL","MIA",
"BDL","CLT",
"BDL","DFW",
"BDL","CLT",
"BDL","CLT",
"BDL","ORD",
"BDL","DTW",
"BDL","MSP",
"BDL","DTW",
"BDL","ATL",
"BDL","ATL",
"BDL","CLT",
"BDL","PHL",
"BDL","PHL",
"BDL","PWM",
"BDL","IAD",
"BDL","IAD",
"BDL","TPA",
"BDL","FLL",
"BDL","RSW",
"BDL","MCO",
"BDL","FLL",
"BDL","TPA",
"BDL","MCO",
"BDL","LAL",
"BDL","SJU",
"BDL","PBI",
"BDL","MCO",
"BDR","GAI",
"BDR","OPF",
"BED","CLT",
"BED","PHL",
"BED","BOS",
"BED","MDW",
"BED","MCO",
"BED","HPN",
"BED","MQY",
"BED","EWR",
"BED","JAC",
"BED","BDL",
"BET","SNP",
"BET","STG",
"BET","ANC",
"BET","SNP",
"BET","ANI",
"BET","ANC",
"BET","EDF",
"BET","ANC",
"BET","KMO",
"BET","BET",
"BET","CYF",
"BET","KUK",
"BET","NUP",
"BET","AKI",
"BET","GNU",
"BET","PKA",
"BET","KWT",
"BET","PTU",
"BET","OOK",
"BET","WNA",
"BET","TLT",
"BET","TNK",
"BET","KKI",
"BET","KPN",
"BET","ATT",
"BET","RSH",
"BET","MLL",
"BET","EEK",
"BET","PQS",
"BET","WTL",
"BET","KWN",
"BET","KWK",
"BET","KKH",
"BET","WWT",
"BET","NME",
"BET","BET",
"BET","CYF",
"BET","KUK",
"BET","GNU",
"BET","KWT",
"BET","PTU",
"BET","OOK",
"BET","TLT",
"BET","TNK",
"BET","KKI",
"BET","KPN",
"BET","RSH",
"BET","MLL",
"BET","EEK",
"BET","PQS",
"BET","WTL",
"BET","KWN",
"BET","KSM",
"BET","BET",
"BET","KUK",
"BET","NUP",
"BET","AKI",
"BET","GNU",
"BET","PKA",
"BET","KWT",
"BET","WNA",
"BET","TLT",
"BET","KKI",
"BET","ATT",
"BET","EEK",
"BET","PQS",
"BET","KWN",
"BET","WWT",
"BET","CYF",
"BET","KUK",
"BET","NUP",
"BET","GNU",
"BET","OOK",
"BET","KKI",
"BET","ATT",
"BET","KLG",
"BET","HPB",
"BET","KSM",
"BET","ATT",
"BET","BET",
"BET","CYF",
"BET","KUK",
"BET","NUP",
"BET","OOK",
"BET","TNK",
"BET","KPN",
"BET","ATT",
"BET","MLL",
"BET","EEK",
"BET","PQS",
"BET","WTL",
"BET","KWN",
"BET","KWK",
"BET","KKH",
"BET","WWT",
"BET","NME",
"BET","ENA",
"BET","EMK",
"BET","KOT",
"BET","SCM",
"BET","SXP",
"BET","AUK",
"BET","MOU",
"BET","MYU",
"BET","AKN",
"BET","HPB",
"BET","BET",
"BET","CYF",
"BET","OOK",
"BET","TNK",
"BET","KPN",
"BET","EEK",
"BET","PQS",
"BET","WTL",
"BET","KWN",
"BET","KWK",
"BET","VAK",
"BET","ANC",
"BET","KKH",
"BET","KSM",
"BET","WWT",
"BET","NME",
"BET","EMK",
"BET","KOT",
"BET","SCM",
"BET","MOU",
"BET","BET",
"BET","CYF",
"BET","KUK",
"BET","NUP",
"BET","OOK",
"BET","TNK",
"BET","KPN",
"BET","ATT",
"BET","MLL",
"BET","EEK",
"BET","PQS",
"BET","WTL",
"BET","KWN",
"BET","KWK",
"BET","KKH",
"BET","KSM",
"BET","WWT",
"BET","NME",
"BET","EHM",
"BET","CZF",
"BET","KUK",
"BET","WNA",
"BET","WTL",
"BET","KLG",
"BET","ANI",
"BET","EMK",
"BET","SXP",
"BET","MYU",
"BET","HPB",
"BET","BET",
"BET","CYF",
"BET","PKA",
"BET","SLQ",
"BET","KKI",
"BET","KPN",
"BET","MLL",
"BET","WTL",
"BET","KWN",
"BET","KLG",
"BET","VAK",
"BET","KKH",
"BET","KSM",
"BET","EHM",
"BET","SLQ",
"BET","KPN",
"BET","KLG",
"BET","ANI",
"BET","GAL",
"BET","FAI",
"BET","ANC",
"BET","EMK",
"BET","TOG",
"BET","ANI",
"BET","ANC",
"BET","ANC",
"BET","ANC",
"BET","ANC",
"BET","SNP",
"BET","BET",
"BET","ANC",
"BET","SNP",
"BET","KUK",
"BET","KWT",
"BET","AKI",
"BET","WNA",
"BET","TLT",
"BET","TNK",
"BET","KKI",
"BET","KPN",
"BET","ATT",
"BET","MLL",
"BET","EEK",
"BET","WTL",
"BET","KLG",
"BET","KWK",
"BET","WWT",
"BET","NME",
"BET","ANI",
"BET","HPB",
"BET","BET",
"BET","CYF",
"BET","KUK",
"BET","NUP",
"BET","KWT",
"BET","PTU",
"BET","GNU",
"BET","OOK",
"BET","WNA",
"BET","TLT",
"BET","TNK",
"BET","KKI",
"BET","KPN",
"BET","ATT",
"BET","MLL",
"BET","EEK",
"BET","WTL",
"BET","KWN",
"BET","KLG",
"BET","KWK",
"BET","VAK",
"BET","KKH",
"BET","WWT",
"BET","NME",
"BET","MYU",
"BET","SCM",
"BET","ANI",
"BET","BET",
"BET","KWT",
"BET","PKA",
"BET","GNU",
"BET","OOK",
"BET","TLT",
"BET","TNK",
"BET","KPN",
"BET","MLL",
"BET","EEK",
"BET","WTL",
"BET","KWN",
"BET","KWK",
"BET","KKH",
"BET","WWT",
"BET","NME",
"BET","ANI",
"BET","HPB",
"BET","BET",
"BET","CYF",
"BET","AKI",
"BET","PKA",
"BET","PTU",
"BET","GNU",
"BET","OOK",
"BET","WNA",
"BET","TNK",
"BET","KPN",
"BET","ATT",
"BET","MLL",
"BET","EEK",
"BET","WTL",
"BET","KWN",
"BET","KWK",
"BET","VAK",
"BET","KKH",
"BET","WWT",
"BET","NME",
"BET","MYU",
"BET","SCM",
"BET","WNA",
"BET","KWN",
"BET","CKD",
"BET","EMK",
"BET","HPB",
"BET","ATT",
"BET","WWT",
"BET","MYU",
"BET","SCM",
"BET","MLL",
"BET","CLP",
"BET","ANC",
"BET","ANC",
"BFD","ATO",
"BFD","PIT",
"BFF","CPR",
"BFF","DEN",
"BFI","FRD",
"BFI","ESD",
"BFI","FRD",
"BFI","YIP",
"BFI","HNL",
"BFI","ONT",
"BFI","GEG",
"BFI","RFD",
"BFI","SDF",
"BFI","ONT",
"BFI","SLC",
"BFI","OAK",
"BFI","RNO",
"BFI","PDX",
"BFI","PHX",
"BFI","MHR",
"BFI","GEG",
"BFI","ONT",
"BFI","SDF",
"BFI","LNY",
"BFI","SCF",
"BFI","KOA",
"BFI","YIP",
"BFI","YIP",
"BFI","YIP",
"BFI","MCI",
"BFI","ANC",
"BFL","CNO",
"BFL","ONT",
"BFL","DEN",
"BFL","DEN",
"BFL","SFO",
"BFL","DFW",
"BFL","PHX",
"BFL","SHV",
"BFL","DFW",
"BFL","PHX",
"BFM","ROA",
"BFM","MEM",
"BFM","ATL",
"BFM","SHV",
"BFM","FLL",
"BGM","DTW",
"BGM","VNY",
"BGM","DTW",
"BGR","MIA",
"BGR","YIP",
"BGR","DCA",
"BGR","PHL",
"BGR","PHL",
"BGR","PIE",
"BGR","IAD",
"BGR","CLT",
"BGR","PWM",
"BGR","SFB",
"BGR","YIP",
"BHB","BOS",
"BHM","TCL",
"BHM","TPA",
"BHM","DAL",
"BHM","STL",
"BHM","TPA",
"BHM","DEN",
"BHM","LAS",
"BHM","BWI",
"BHM","DAL",
"BHM","HOU",
"BHM","MDW",
"BHM","MCO",
"BHM","MEM",
"BHM","MQY",
"BHM","MQY",
"BHM","DEN",
"BHM","ORD",
"BHM","FWA",
"BHM","IAH",
"BHM","RST",
"BHM","COS",
"BHM","SDF",
"BHM","SDF",
"BHM","PNS",
"BHM","MIA",
"BHM","ORD",
"BHM","CLT",
"BHM","MIA",
"BHM","ORD",
"BHM","DFW",
"BHM","ATL",
"BHM","ATL",
"BHM","CLT",
"BHM","DFW",
"BHM","CLT",
"BHM","CLT",
"BHM","IAH",
"BHM","DFW",
"BID","WST",
"BID","WST",
"BIH","IYK",
"BIL","DEN",
"BIL","DEN",
"BIL","MEM",
"BIL","MCI",
"BIL","GTF",
"BIL","MEM",
"BIL","LAX",
"BIL","OKC",
"BIL","LAS",
"BIL","LAS",
"BIL","AZA",
"BIL","DEN",
"BIL","SLC",
"BIL","MSP",
"BIL","SLC",
"BIL","MSP",
"BIL","DEN",
"BIL","SLC",
"BIL","SLC",
"BIL","MKE",
"BIL","DFW",
"BIL","PHX",
"BIL","COS",
"BIL","BOI",
"BIL","ONT",
"BIL","DEN",
"BIL","LAX",
"BIL","SBD",
"BIL","LGB",
"BIL","ONT",
"BIL","OAK",
"BIL","BOI",
"BIL","SLC",
"BIL","SDF",
"BIL","DEN",
"BIL","BZN",
"BIL","DEN",
"BIL","HVR",
"BIL","GGW",
"BIL","OLF",
"BIL","SDY",
"BIL","GDV",
"BIL","SLC",
"BIL","ORD",
"BIL","SEA",
"BIL","SEA",
"BIL","PDX",
"BIL","GEG",
"BIL","SEA",
"BIL","PDX",
"BIL","BZN",
"BIS","DEN",
"BIS","DEN",
"BIS","FAR",
"BIS","DIK",
"BIS","LAS",
"BIS","SFB",
"BIS","LAS",
"BIS","AZA",
"BIS","SFB",
"BIS","MSP",
"BIS","MSP",
"BIS","DEN",
"BIS","XWA",
"BIS","MSP",
"BIS","MSP",
"BIS","DFW",
"BIS","PHX",
"BIS","MSP",
"BIS","MSP",
"BJC","SLC",
"BJC","VNY",
"BJI","MSP",
"BJI","MSP",
"BJI","BRD",
"BJI","FAR",
"BJI","MSP",
"BKC","DRG",
"BKC","OTZ",
"BKC","OME",
"BKC","ANC",
"BKC","DRG",
"BKC","OTZ",
"BKC","OME",
"BKC","OTZ",
"BKC","UNK",
"BKC","OME",
"BKC","OTZ",
"BKC","WLK",
"BKL","TEB",
"BKL","SJU",
"BKW","HTS",
"BKW","CLT",
"BKW","PKB",
"BKW","BKW",
"BLD","1G4",
"BLD","GCN",
"BLD","BLD",
"BLD","1G4",
"BLD","1G4",
"BLI","SEA",
"BLI","FRD",
"BLI","SEA",
"BLI","FRD",
"BLI","PSP",
"BLI","LAS",
"BLI","OAK",
"BLI","AZA",
"BLI","LAX",
"BLI","AZA",
"BLI","SEA",
"BLM","VRB",
"BLV","VPS",
"BLV","SFB",
"BLV","PGD",
"BLV","AZA",
"BLV","SFB",
"BLV","PIE",
"BLV","FLL",
"BLV","SRQ",
"BMG","BNA",
"BMG","LNK",
"BMG","PWK",
"BMG","EWR",
"BMG","EWR",
"BMI","MCO",
"BMI","DEN",
"BMI","MCO",
"BMI","FWA",
"BMI","MSN",
"BMI","MEM",
"BMI","JFK",
"BMI","SFB",
"BMI","SFB",
"BMI","PIE",
"BMI","DTW",
"BMI","ORD",
"BMI","DFW",
"BMI","ORD",
"BMI","DTW",
"BMI","ATL",
"BMI","DTW",
"BNA","IAH",
"BNA","ATL",
"BNA","ORD",
"BNA","CVG",
"BNA","IAH",
"BNA","MSY",
"BNA","CLE",
"BNA","DTW",
"BNA","STL",
"BNA","SAT",
"BNA","CMH",
"BNA","ONT",
"BNA","TPA",
"BNA","DEN",
"BNA","LAS",
"BNA","OAK",
"BNA","SAN",
"BNA","JAX",
"BNA","BWI",
"BNA","MSP",
"BNA","MKE",
"BNA","ORF",
"BNA","DAL",
"BNA","RDU",
"BNA","HOU",
"BNA","PHL",
"BNA","MSY",
"BNA","PIT",
"BNA","LGA",
"BNA","ATL",
"BNA","LAX",
"BNA","SJC",
"BNA","FLL",
"BNA","BOS",
"BNA","PHX",
"BNA","BUR",
"BNA","AUS",
"BNA","MDW",
"BNA","SNA",
"BNA","PNS",
"BNA","MCO",
"BNA","CLE",
"BNA","DTW",
"BNA","STL",
"BNA","SAT",
"BNA","CMH",
"BNA","TPA",
"BNA","DEN",
"BNA","SLC",
"BNA","LAS",
"BNA","OAK",
"BNA","SAN",
"BNA","JAX",
"BNA","BWI",
"BNA","MKE",
"BNA","CLT",
"BNA","ORF",
"BNA","DAL",
"BNA","RDU",
"BNA","HOU",
"BNA","PHL",
"BNA","MSY",
"BNA","PIT",
"BNA","LGA",
"BNA","ATL",
"BNA","LAX",
"BNA","FLL",
"BNA","BOS",
"BNA","PHX",
"BNA","BUR",
"BNA","AUS",
"BNA","MDW",
"BNA","SNA",
"BNA","ECP",
"BNA","MCI",
"BNA","DCA",
"BNA","RSW",
"BNA","PNS",
"BNA","MCO",
"BNA","CHS",
"BNA","OKC",
"BNA","LIT",
"BNA","MSL",
"BNA","GLH",
"BNA","DEN",
"BNA","MCO",
"BNA","DEN",
"BNA","LAS",
"BNA","PHL",
"BNA","MCO",
"BNA","MEM",
"BNA","GSO",
"BNA","MEM",
"BNA","IND",
"BNA","EWR",
"BNA","TYS",
"BNA","MEM",
"BNA","IND",
"BNA","PGD",
"BNA","CID",
"BNA","SFB",
"BNA","SRQ",
"BNA","PIA",
"BNA","PGD",
"BNA","ABE",
"BNA","FNT",
"BNA","SYR",
"BNA","CID",
"BNA","IDA",
"BNA","ATW",
"BNA","FAR",
"BNA","SFB",
"BNA","PIT",
"BNA","PIE",
"BNA","BZN",
"BNA","SRQ",
"BNA","XNA",
"BNA","RIC",
"BNA","GRR",
"BNA","TUP",
"BNA","HOU",
"BNA","MQY",
"BNA","BNA",
"BNA","MQY",
"BNA","SAV",
"BNA","DTW",
"BNA","ALB",
"BNA","ORD",
"BNA","IAH",
"BNA","DEN",
"BNA","SLC",
"BNA","MSP",
"BNA","DFW",
"BNA","DTW",
"BNA","MSP",
"BNA","CKB",
"BNA","DTW",
"BNA","IAH",
"BNA","MSP",
"BNA","ORD",
"BNA","DEN",
"BNA","MSP",
"BNA","MSN",
"BNA","DFW",
"BNA","OKC",
"BNA","FLL",
"BNA","BOS",
"BNA","JFK",
"BNA","FLL",
"BNA","VNY",
"BNA","DTW",
"BNA","MIA",
"BNA","EWR",
"BNA","PHL",
"BNA","LGA",
"BNA","BOS",
"BNA","DTW",
"BNA","ORD",
"BNA","EWR",
"BNA","LGA",
"BNA","BOS",
"BNA","EWR",
"BNA","DEN",
"BNA","DEN",
"BNA","DEN",
"BNA","EWR",
"BNA","MWA",
"BNA","OWB",
"BNA","MIA",
"BNA","DFW",
"BNA","LAX",
"BNA","PHX",
"BNA","TUS",
"BNA","MIA",
"BNA","CLT",
"BNA","DFW",
"BNA","CLT",
"BNA","MIA",
"BNA","MSY",
"BNA","DFW",
"BNA","DTW",
"BNA","TYS",
"BNA","SEA",
"BNA","SEA",
"BNA","IAH",
"BNA","EWR",
"BNA","ATL",
"BNA","LAX",
"BNA","SEA",
"BNA","LAX",
"BNA","SLC",
"BNA","DTW",
"BNA","SLC",
"BNA","MSP",
"BNA","ATL",
"BNA","LAX",
"BNA","DTW",
"BNA","ATL",
"BNA","IAH",
"BNA","ATL",
"BNA","CLT",
"BNA","PHL",
"BNA","CLT",
"BNA","PHL",
"BNA","DCA",
"BNA","ORD",
"BNA","IAH",
"BNA","IAD",
"BNA","EWR",
"BNA","LAX",
"BNA","FLL",
"BNA","MCO",
"BNA","EWR",
"BNA","FLL",
"BNA","MCO",
"BNA","LAS",
"BNA","FLL",
"BNA","BWI",
"BNA","BWI",
"BNA","CVG",
"BNA","MSY",
"BNA","ORD",
"BNA","MSP",
"BNA","GPT",
"BNA","IND",
"BNA","DEN",
"BNA","LAS",
"BNA","MCO",
"BOI","DEN",
"BOI","SAN",
"BOI","SMF",
"BOI","DEN",
"BOI","LAS",
"BOI","OAK",
"BOI","SJC",
"BOI","PHX",
"BOI","OAK",
"BOI","RNO",
"BOI","CPR",
"BOI","GTF",
"BOI","MEM",
"BOI","SLC",
"BOI","ABQ",
"BOI","MEM",
"BOI","PSP",
"BOI","LAS",
"BOI","AZA",
"BOI","LAX",
"BOI","LAS",
"BOI","AZA",
"BOI","SGU",
"BOI","ORD",
"BOI","IAH",
"BOI","ONT",
"BOI","PSP",
"BOI","DEN",
"BOI","SLC",
"BOI","SAN",
"BOI","MSP",
"BOI","GEG",
"BOI","SEA",
"BOI","PDX",
"BOI","BDL",
"BOI","BNA",
"BOI","LAX",
"BOI","SJC",
"BOI","SFO",
"BOI","DEN",
"BOI","LAX",
"BOI","SFO",
"BOI","ORD",
"BOI","SLC",
"BOI","OAK",
"BOI","BFI",
"BOI","SDF",
"BOI","PDX",
"BOI","SDF",
"BOI","ONT",
"BOI","BIL",
"BOI","SDF",
"BOI","DEN",
"BOI","DEN",
"BOI","DEN",
"BOI","DEN",
"BOI","BZN",
"BOI","DFW",
"BOI","ORD",
"BOI","DFW",
"BOI","SMN",
"BOI","SMN",
"BOI","SMN",
"BOI","SEA",
"BOI","SEA",
"BOI","SEA",
"BOI","PSP",
"BOI","SMF",
"BOI","SAN",
"BOI","SEA",
"BOI","PDX",
"BOI","LAX",
"BOI","SFO",
"BOI","SMF",
"BOI","GEG",
"BOI","SEA",
"BOI","PDX",
"BOI","SUN",
"BOI","SLC",
"BOI","MSP",
"BOI","MSP",
"BOI","MSP",
"BOI","ATL",
"BOI","SLC",
"BOI","BZN",
"BOI","DFW",
"BOI","PHX",
"BOS","CLE",
"BOS","EWR",
"BOS","PHL",
"BOS","IAD",
"BOS","ATL",
"BOS","BED",
"BOS","HPN",
"BOS","CVG",
"BOS","STL",
"BOS","DEN",
"BOS","BWI",
"BOS","BNA",
"BOS","MDW",
"BOS","STL",
"BOS","DEN",
"BOS","BWI",
"BOS","HOU",
"BOS","BNA",
"BOS","MDW",
"BOS","MSS",
"BOS","MCO",
"BOS","MIA",
"BOS","MCO",
"BOS","ORD",
"BOS","EWR",
"BOS","MEM",
"BOS","IND",
"BOS","SWF",
"BOS","EWR",
"BOS","MEM",
"BOS","IND",
"BOS","MEM",
"BOS","IND",
"BOS","PHL",
"BOS","MEM",
"BOS","VPS",
"BOS","AVL",
"BOS","SRQ",
"BOS","ORD",
"BOS","GRR",
"BOS","PBG",
"BOS","PHL",
"BOS","DFW",
"BOS","SDF",
"BOS","DTW",
"BOS","ORD",
"BOS","MDT",
"BOS","PHL",
"BOS","SDF",
"BOS","CLE",
"BOS","DTW",
"BOS","BUF",
"BOS","ORD",
"BOS","IAH",
"BOS","EWR",
"BOS","TPA",
"BOS","JAX",
"BOS","MSP",
"BOS","CLT",
"BOS","RDU",
"BOS","PHL",
"BOS","MSY",
"BOS","PIT",
"BOS","DFW",
"BOS","BNA",
"BOS","ATL",
"BOS","FLL",
"BOS","AUS",
"BOS","SRQ",
"BOS","DCA",
"BOS","JFK",
"BOS","RSW",
"BOS","MCO",
"BOS","CHS",
"BOS","PBI",
"BOS","RIC",
"BOS","ROC",
"BOS","SAV",
"BOS","MTJ",
"BOS","TPA",
"BOS","DEN",
"BOS","SLC",
"BOS","LAS",
"BOS","JAX",
"BOS","RDU",
"BOS","ATL",
"BOS","FLL",
